Date,^TNX,linear,log_price
2016-05-20,1.8489999771118164,0.4322113206806879,-0.8388406420994745
2016-05-23,1.8380000591278076,0.42964004478122897,-0.8448075260226401
2016-05-24,1.8589999675750732,0.43454885942510135,-0.833446890828607
2016-05-25,1.8700000047683716,0.43712016319022007,-0.8275471487093535
2016-05-26,1.8229999542236328,0.4261337087989488,-0.8530021115397136
2016-05-27,1.8509999513626099,0.4326788228564385,-0.8377595748106977
2016-05-31,1.8339999914169312,0.42870501256406757,-0.846986212971479
2016-06-01,1.8459999561309814,0.43151005348423177,-0.8404644698094853
2016-06-02,1.8109999895095825,0.42332866787878454,-0.8596064090171142
2016-06-03,1.7039999961853027,0.3983169810210323,-0.9205071559573282
2016-06-06,1.7230000495910645,0.4027583213548139,-0.9094185957981746
2016-06-07,1.7130000591278076,0.4004207826104004,-0.915239328266689
2016-06-08,1.7059999704360962,0.3987844831967831,-0.9193341503856621
2016-06-09,1.6799999475479126,0.3927068713150441,-0.9346918199320937
2016-06-10,1.6390000581741333,0.3831229791823447,-0.9593992468704132
2016-06-13,1.6160000562667847,0.37774663449706175,-0.9735315872083223
2016-06-14,1.6109999418258667,0.37657783725919514,-0.9766305140415167
2016-06-15,1.5959999561309814,0.3730715291425749,-0.9859851105850174
2016-06-16,1.5640000104904175,0.3655914107335837,-1.0062389332952328
2016-06-17,1.6180000305175781,0.3782141366728125,-0.9722947446281835
2016-06-20,1.6699999570846558,0.3903693325706306,-0.9406619813949276
2016-06-21,1.6970000267028809,0.396680709473075,-0.9246235801383457
2016-06-22,1.684999942779541,0.3938756406872509,-0.931720052280185
2016-06-23,1.7389999628067017,0.4064983666264797,-0.9001753681413849
2016-06-24,1.5789999961853027,0.36909771885020404,-0.9966938492681693
2016-06-27,1.4600000381469727,0.3412809910722876,-1.0750491202774717
2016-06-28,1.4609999656677246,0.34151472822733303,-1.0743644728563795
2016-06-29,1.4769999980926514,0.3452548013646585,-1.0634725798679039
2016-06-30,1.4880000352859497,0.34782610512977735,-1.056052622001204
2016-07-01,1.4559999704360962,0.3403459588551263,-1.0777926526561648
2016-07-05,1.3669999837875366,0.3195418473104503,-1.1408670362438529
2016-07-06,1.3849999904632568,0.32374942262352663,-1.1277854493722133
2016-07-07,1.3869999647140503,0.3242169247992774,-1.1263424662335684
2016-07-08,1.3660000562667847,0.319308110155405,-1.141598779786271
2016-07-11,1.434000015258789,0.3352033791905487,-1.0930178293076334
2016-07-12,1.5130000114440918,0.35366995199081125,-1.0393911397557194
2016-07-13,1.468000054359436,0.3431510276409505,-1.0695846149038677
2016-07-14,1.531000018119812,0.35787752730388744,-1.027564453614954
2016-07-15,1.593999981880188,0.3726040269668244,-0.9872390131252671
2016-07-18,1.5870000123977661,0.37096775541886695,-0.9916401327694306
2016-07-19,1.5579999685287476,0.36418887634067193,-1.010082654877
2016-07-20,1.5800000429153442,0.3693314838709095,-0.9960607079252941
2016-07-21,1.565000057220459,0.3658251757542893,-1.00559972157107
2016-07-22,1.5700000524520874,0.3669939451264961,-1.0024099293565905
2016-07-25,1.5709999799728394,0.3672276822815415,-1.0017732356003288
2016-07-26,1.562999963760376,0.3653576457128787,-1.00687855387238
2016-07-27,1.5149999856948853,0.35413745416656195,-1.0380701526067668
2016-07-28,1.5110000371932983,0.35320244981506055,-1.040713874220155
2016-07-29,1.4579999446868896,0.3408134610308772,-1.076419986476975
2016-08-01,1.496000051498413,0.34969614169844027,-1.0506906681494215
2016-08-02,1.5369999408721924,0.35928003383113966,-1.0236531560389424
2016-08-03,1.5420000553131104,0.36044883106900627,-1.0204052711136238
2016-08-04,1.503000020980835,0.35133241324639775,-1.0460224573956374
2016-08-05,1.5820000171661377,0.3697989860466602,-0.9947957019294085
2016-08-08,1.5829999446868896,0.37003272320170566,-0.9941638361688571
2016-08-09,1.5449999570846558,0.36115007039980246,-1.0184616995529927
2016-08-10,1.5089999437332153,0.35273491977364996,-1.042038439627533
2016-08-11,1.5729999542236328,0.3676951844572922,-1.0005009871509531
2016-08-12,1.5149999856948853,0.354137454166562,-1.0380701526067668
2016-08-15,1.5529999732971191,0.3630201069684652,-1.0132970551536151
2016-08-16,1.5759999752044678,0.36839645165374824,-0.9985956064232978
2016-08-17,1.5609999895095825,0.364890143537128,-1.008158947312803
2016-08-18,1.5360000133514404,0.3590462966760943,-1.0243039387079549
2016-08-19,1.5779999494552612,0.368863953829499,-0.9973273917329837
2016-08-22,1.5390000343322754,0.3597475638725503,-1.0223527049608663
2016-08-23,1.5529999732971191,0.3630201069684652,-1.0132970551536151
2016-08-24,1.559000015258789,0.36442264136137725,-1.009440982262591
2016-08-25,1.5770000219345093,0.3686302166744535,-0.997961260235868
2016-08-26,1.6349999904632568,0.38218794696518366,-0.9618427836094333
2016-08-29,1.565999984741211,0.3660589129093347,-1.0049609943009672
2016-08-30,1.5700000524520874,0.366993945126496,-1.0024099293565907
2016-08-31,1.5679999589920044,0.36652641508508543,-1.0036846863506224
2016-09-01,1.5700000524520874,0.3669939451264961,-1.0024099293565907
2016-09-02,1.5959999561309814,0.37307152914257524,-0.9859851105850167
2016-09-06,1.5429999828338623,0.36068256822405176,-1.0197570198699262
2016-09-07,1.5410000085830688,0.36021506604830106,-1.0210540202179963
2016-09-08,1.6160000562667847,0.37774663449706214,-0.9735315872083216
2016-09-09,1.6720000505447388,0.3908368626120416,-0.9394650372331632
2016-09-12,1.6720000505447388,0.3908368626120416,-0.9394650372331632
2016-09-13,1.7339999675750732,0.4053295972542732,-0.9030547224669261
2016-09-14,1.6890000104904175,0.3948106729044125,-0.9293489380890938
2016-09-15,1.7029999494552612,0.3980832160003274,-0.9210942101250519
2016-09-16,1.7009999752044678,0.3976157138245767,-0.9222692832890874
2016-09-19,1.6959999799728394,0.39644694445237,-0.9252130565645357
2016-09-20,1.687999963760376,0.39457690788370725,-0.929941207420986
2016-09-21,1.6679999828338623,0.38990183039488024,-0.941860288480674
2016-09-22,1.6319999694824219,0.38148667976872774,-0.9636793442833609
2016-09-23,1.6150000095367432,0.3775128694763568,-0.9741506195460556
2016-09-26,1.5889999866485596,0.3714352575946178,-0.9903807029736176
2016-09-27,1.555999994277954,0.36372137416492134,-1.0113671600469871
2016-09-28,1.5670000314712524,0.3662926779300401,-1.0043225986681357
2016-09-29,1.5570000410079956,0.3639551391856266,-1.0107246629360922
2016-09-30,1.6080000400543213,0.37587659792839934,-0.9784943864596014
2016-10-03,1.621999979019165,0.3791491410243143,-0.9698256393677217
2016-10-04,1.6829999685287476,0.3934081385115005,-0.9329076856166071
2016-10-05,1.715999960899353,0.401122021941197,-0.9134896038459339
2016-10-06,1.7419999837875366,0.40719963382293606,-0.8984517130022786
2016-10-07,1.7359999418258667,0.405797099430024,-0.9019019993980669
2016-10-10,1.7230000495910645,0.4027583213548144,-0.9094185957981739
2016-10-11,1.7589999437332153,0.41117344411530704,-0.8887401483582977
2016-10-12,1.777999997138977,0.4156147844490886,-0.8779964466431908
2016-10-13,1.7380000352859497,0.40626462947143466,-0.9007505349799614
2016-10-14,1.7940000295639038,0.41935485758641416,-0.8690378020098529
2016-10-17,1.7660000324249268,0.4128097435289244,-0.8847684615833504
2016-10-18,1.7489999532699585,0.4088359053708936,-0.8944414128074629
2016-10-19,1.7519999742507935,0.4095371725673496,-0.8927276043086153
2016-10-20,1.746999979019165,0.40836840319514284,-0.8955855629834963
2016-10-21,1.7400000095367432,0.40673213164718536,-0.8996004634184548
2016-10-24,1.7630000114440918,0.4121084763324684,-0.8864686722187859
2016-10-25,1.7580000162124634,0.41093970696026166,-0.8893087736406875
2016-10-26,1.7899999618530273,0.4184198253692529,-0.8712699835842738
2016-10-27,1.843000054359436,0.43080881415343625,-0.8420908739430114
2016-10-28,1.8450000286102295,0.43127631632918695,-0.8410062891263893
2016-10-31,1.8339999914169312,0.4287050125640681,-0.8469862129714781
2016-11-01,1.8200000524520874,0.42543246946815316,-0.8546490522172473
2016-11-02,1.7990000247955322,0.4205236269586209,-0.8662546133744302
2016-11-03,1.812000036239624,0.4235624328994904,-0.8590543545051991
2016-11-04,1.7829999923706055,0.4167835538212954,-0.8751882475237405
2016-11-07,1.8279999494552612,0.4273024781711561,-0.8502631367441158
2016-11-08,1.8619999885559082,0.4352501266215579,-0.8318344094170323
2016-11-09,2.072000026702881,0.48433849598556095,-0.7249712448410515
2016-11-10,2.117000102996826,0.4948574482010815,-0.7034855413207958
2016-11-14,2.2219998836517334,0.5194015771517633,-0.6550779432702981
2016-11-15,2.23799991607666,0.5231416502890888,-0.6479030097353043
2016-11-16,2.2230000495910645,0.5196353700381284,-0.6546279248355485
2016-11-17,2.2760000228881836,0.5320243309566519,-0.6310660558053748
2016-11-18,2.3350000381469727,0.5458158262680873,-0.6054736746678853
2016-11-21,2.3389999866485596,0.5467508306195887,-0.6037621002319203
2016-11-22,2.321000099182129,0.5425432831721724,-0.6114874121009817
2016-11-23,2.3570001125335693,0.5509584337983249,-0.5960959104273784
2016-11-25,2.371999979019165,0.5544647140492853,-0.5897521098355089
2016-11-28,2.319999933242798,0.5423094902858072,-0.6119184252222171
2016-11-29,2.302000045776367,0.5381019428383909,-0.6197072519406118
2016-11-30,2.368000030517578,0.5535297096977838,-0.5914398522165292
2016-12-01,2.440999984741211,0.5705937481051343,-0.5610777969659962
2016-12-02,2.390000104904175,0.5586723172280215,-0.5821921722894006
2016-12-05,2.38700008392334,0.5579710500315654,-0.5834481996105865
2016-12-06,2.3959999084472656,0.5600747958896138,-0.5796849400832338
2016-12-07,2.3469998836517334,0.5486208393225918,-0.6003477148300793
2016-12-08,2.38700008392334,0.5579710500315656,-0.5834481996105862
2016-12-09,2.4639999866485596,0.5759700927904174,-0.5516995418731095
2016-12-12,2.4790000915527344,0.5794764287726976,-0.5456302921414091
2016-12-13,2.4809999465942383,0.5799439030827883,-0.5448238989420167
2016-12-14,2.5250000953674316,0.5902291181432635,-0.5272444816291766
2016-12-15,2.5799999237060547,0.6030855533718777,-0.50569621276355
2016-12-16,2.5969998836517334,0.6070593636642487,-0.49912869424619544
2016-12-19,2.5420000553131104,0.5942029284356344,-0.5205343875988354
2016-12-20,2.568000078201294,0.6002805403173734,-0.5103581658458475
2016-12-21,2.5460000038146973,0.5951379327871358,-0.5189620804922543
2016-12-22,2.552999973297119,0.5967742043350933,-0.5162164543258452
2016-12-23,2.5429999828338623,0.5944366655906799,-0.5201411024361455
2016-12-27,2.562999963760376,0.5991117430795069,-0.5123071488833785
2016-12-28,2.50600004196167,0.585787777809482,-0.5347977089074214
2016-12-29,2.4769999980926514,0.5790088987312869,-0.5464374323885801
2016-12-30,2.446000099182129,0.571762545343001,-0.5590315043120956
2017-01-03,2.450000047683716,0.5726975496945025,-0.5573975381064024
2017-01-04,2.4519999027252197,0.5731650240045933,-0.5565816037234217
2017-01-05,2.368000030517578,0.5535297096977839,-0.5914398522165291
2017-01-06,2.4179999828338623,0.5652174034198514,-0.5705448370324906
2017-01-09,2.375999927520752,0.5553997184007868,-0.588067211130115
2017-01-10,2.378999948501587,0.5561009855972429,-0.5868053724520426
2017-01-11,2.369999885559082,0.5539971840078748,-0.5905956752660474
2017-01-12,2.3610000610351562,0.5518934381498265,-0.594400298171003
2017-01-13,2.380000114440918,0.556334778483608,-0.5863850463579774
2017-01-17,2.3269999027252197,0.5439457618337648,-0.608905739608281
2017-01-18,2.3889999389648438,0.5584385243416563,-0.5826107393305188
2017-01-19,2.4590001106262207,0.5748013512838706,-0.5537307739034281
2017-01-20,2.4670000076293945,0.5766713599868735,-0.5504827414859793
2017-01-23,2.4030001163482666,0.561711123168891,-0.5767675769535262
2017-01-24,2.4709999561309814,0.5776063643383749,-0.5488626728728546
2017-01-25,2.5230000019073486,0.5897615881018529,-0.5280369117108739
2017-01-26,2.507999897003174,0.5862552521195727,-0.5340000004224206
2017-01-27,2.4809999465942383,0.5799439030827883,-0.5448238989420168
2017-01-30,2.4830000400543213,0.580411433124199,-0.5440180594683273
2017-01-31,2.4509999752044678,0.5729312868495479,-0.5569894876962996
2017-02-01,2.4739999771118164,0.5783076315348308,-0.5476493174069718
2017-02-02,2.4700000286102295,0.5773726271833293,-0.5492674199028044
2017-02-03,2.490999937057495,0.5822814418272017,-0.5408013711137025
2017-02-06,2.4130001068115234,0.5640486619133044,-0.5726147512178528
2017-02-07,2.3889999389648438,0.5584385243416562,-0.5826107393305189
2017-02-08,2.3510000705718994,0.5495558994054128,-0.5986447825500251
2017-02-09,2.3949999809265137,0.5598410587345682,-0.5801023592267779
2017-02-10,2.4089999198913574,0.5631136018304831,-0.5742738917469443
2017-02-13,2.434000015258789,0.5689574765571767,-0.563949581291426
2017-02-14,2.4700000286102295,0.5773726271833292,-0.5492674199028046
2017-02-15,2.502000093460083,0.5848527734579803,-0.5363951327269105
2017-02-16,2.450000047683716,0.5726975496945023,-0.5573975381064026
2017-02-17,2.424999952316284,0.5668536749678087,-0.5676540773997208
2017-02-21,2.427000045776367,0.5673212050092193,-0.5668296365200183
2017-02-22,2.4179999828338623,0.5652174034198513,-0.5705448370324907
2017-02-23,2.388000011444092,0.5582047871866108,-0.5830293818030903
2017-02-24,2.316999912261963,0.5416082230893512,-0.6132123745426262
2017-02-27,2.36899995803833,0.5537634468528293,-0.5910176746619505
2017-02-28,2.3580000400543213,0.5511921709533704,-0.5956717630240346
2017-03-01,2.4630000591278076,0.575736355635372,-0.5521054389809603
2017-03-02,2.489000082015991,0.5818139675171109,-0.541604525788942
2017-03-03,2.492000102996826,0.5825152347135669,-0.5403999398695835
2017-03-06,2.49399995803833,0.5829827090236578,-0.5395977516929824
2017-03-07,2.510999917984009,0.5869565193160288,-0.5328045346130121
2017-03-08,2.552000045776367,0.5965404671800479,-0.5166081987057876
2017-03-09,2.5980000495910645,0.607293156550614,-0.4987436447892016
2017-03-10,2.5820000171661377,0.6035530834132885,-0.50492128305294
2017-03-13,2.6080000400543213,0.6096306952950276,-0.49490192270312033
2017-03-14,2.5950000286102295,0.6065918893541581,-0.4998990544827902
2017-03-15,2.507999897003174,0.586255252119573,-0.5340000004224204
2017-03-16,2.5220000743865967,0.5895278509468077,-0.5284333150879693
2017-03-17,2.500999927520752,0.5846189805716155,-0.5367949592104042
2017-03-20,2.4730000495910645,0.5780738943797857,-0.5480535735335015
2017-03-21,2.436000108718872,0.5694250065985879,-0.5631281876480502
2017-03-22,2.3959999084472656,0.5600747958896142,-0.5796849400832335
2017-03-23,2.4179999828338623,0.5652174034198517,-0.5705448370324901
2017-03-24,2.4000000953674316,0.5610098559724354,-0.5780168050354495
2017-03-27,2.372999906539917,0.5546984512043311,-0.5893306440569328
2017-03-28,2.4089999198913574,0.5631136018304836,-0.5742738917469438
